sample_date,field,zone,diameter
18/07/2019,Garretts GS1&2,4,20
18/07/2019,Garretts GS1&2,4,20
18/07/2019,Garretts GS1&2,4,16
18/07/2019,Garretts GS1&2,4,22
18/07/2019,Garretts GS1&2,4,15
18/07/2019,Garretts GS1&2,4,21
18/07/2019,Garretts GS1&2,4,17
18/07/2019,Garretts GS1&2,4,24
18/07/2019,Garretts GS1&2,4,19
18/07/2019,Garretts GS1&2,4,24
18/07/2019,Garretts GS1&2,4,20
18/07/2019,Garretts GS1&2,4,23
18/07/2019,Garretts GS1&2,4,25
18/07/2019,Garretts GS1&2,4,16
18/07/2019,Garretts GS1&2,4,15
18/07/2019,Garretts GS1&2,4,21
18/07/2019,Garretts GS1&2,4,22
18/07/2019,Garretts GS1&2,4,23
18/07/2019,Garretts GS1&2,4,19
18/07/2019,Garretts GS1&2,4,14
18/07/2019,Garretts GS1&2,4,18
18/07/2019,Garretts GS1&2,4,20
18/07/2019,Garretts GS1&2,4,24
18/07/2019,Garretts GS1&2,4,10
18/07/2019,Garretts GS1&2,4,19
18/07/2019,Garretts GS1&2,4,25
18/07/2019,Garretts GS1&2,4,25
18/07/2019,Garretts GS1&2,4,16
18/07/2019,Garretts GS1&2,4,16
18/07/2019,Garretts GS1&2,4,18
18/07/2019,Garretts GS1&2,4,11
18/07/2019,Garretts GS1&2,4,18
18/07/2019,Garretts GS1&2,4,16
18/07/2019,Garretts GS1&2,4,18
18/07/2019,Garretts GS1&2,4,19
18/07/2019,Garretts GS1&2,4,23
18/07/2019,Garretts GS1&2,4,16
18/07/2019,Garretts GS1&2,4,26
18/07/2019,Garretts GS1&2,4,22
18/07/2019,Garretts GS1&2,4,21
18/07/2019,Garretts GS1&2,4,17
18/07/2019,Garretts LS1,1,21
18/07/2019,Garretts LS1,1,20
18/07/2019,Garretts LS1,1,21
18/07/2019,Garretts LS1,1,22
18/07/2019,Garretts LS1,1,16
18/07/2019,Garretts LS1,1,19
18/07/2019,Garretts LS1,1,21
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,18
18/07/2019,Garretts LS1,1,19
18/07/2019,Garretts LS1,1,21
18/07/2019,Garretts LS1,1,22
18/07/2019,Garretts LS1,1,19
18/07/2019,Garretts LS1,1,27
18/07/2019,Garretts LS1,1,25
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,25
18/07/2019,Garretts LS1,1,19
18/07/2019,Garretts LS1,1,27
18/07/2019,Garretts LS1,1,26
18/07/2019,Garretts LS1,1,20
18/07/2019,Garretts LS1,1,18
18/07/2019,Garretts LS1,1,27
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,19
18/07/2019,Garretts LS1,1,29
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,18
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,26
18/07/2019,Garretts LS1,1,26
18/07/2019,Garretts LS1,1,15
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,21
18/07/2019,Garretts LS1,1,25
18/07/2019,Garretts LS1,1,22
18/07/2019,Garretts LS1,1,21
18/07/2019,Garretts LS1,1,20
18/07/2019,Garretts LS1,1,22
18/07/2019,Garretts LS1,1,26
18/07/2019,Garretts LS1,1,16
18/07/2019,Garretts LS1,1,23
18/07/2019,Garretts LS1,1,20
18/07/2019,Garretts LS1,1,18
18/07/2019,Garretts LS1,1,19
18/07/2019,Garretts LS1,1,26
18/07/2019,Garretts LS1,1,22
18/07/2019,Garretts LS1,2,16
18/07/2019,Garretts LS1,2,16
18/07/2019,Garretts LS1,2,22
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,22
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,23
18/07/2019,Garretts LS1,2,18
18/07/2019,Garretts LS1,2,23
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,17
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,24
18/07/2019,Garretts LS1,2,17
18/07/2019,Garretts LS1,2,18
18/07/2019,Garretts LS1,2,26
18/07/2019,Garretts LS1,2,20
18/07/2019,Garretts LS1,2,23
18/07/2019,Garretts LS1,2,23
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,24
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,20
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,27
18/07/2019,Garretts LS1,2,23
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,25
18/07/2019,Garretts LS1,2,13
18/07/2019,Garretts LS1,2,26
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,18
18/07/2019,Garretts LS1,2,23
18/07/2019,Garretts LS1,2,17
18/07/2019,Garretts LS1,2,26
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,24
18/07/2019,Garretts LS1,2,25
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,2,17
18/07/2019,Garretts LS1,2,19
18/07/2019,Garretts LS1,2,22
18/07/2019,Garretts LS1,2,18
18/07/2019,Garretts LS1,2,20
18/07/2019,Garretts LS1,2,21
18/07/2019,Garretts LS1,3,24
18/07/2019,Garretts LS1,3,24
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,25
18/07/2019,Garretts LS1,3,23
18/07/2019,Garretts LS1,3,27
18/07/2019,Garretts LS1,3,22
18/07/2019,Garretts LS1,3,24
18/07/2019,Garretts LS1,3,25
18/07/2019,Garretts LS1,3,27
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,3,23
18/07/2019,Garretts LS1,3,27
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,27
18/07/2019,Garretts LS1,3,22
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,3,23
18/07/2019,Garretts LS1,3,20
18/07/2019,Garretts LS1,3,23
18/07/2019,Garretts LS1,3,20
18/07/2019,Garretts LS1,3,22
18/07/2019,Garretts LS1,3,22
18/07/2019,Garretts LS1,3,23
18/07/2019,Garretts LS1,3,25
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,25
18/07/2019,Garretts LS1,3,30
18/07/2019,Garretts LS1,3,22
18/07/2019,Garretts LS1,3,23
18/07/2019,Garretts LS1,3,29
18/07/2019,Garretts LS1,3,25
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,3,31
18/07/2019,Garretts LS1,3,33
18/07/2019,Garretts LS1,3,25
18/07/2019,Garretts LS1,3,26
18/07/2019,Garretts LS1,3,27
18/07/2019,Garretts LS1,3,28
18/07/2019,Garretts LS1,4,17
18/07/2019,Garretts LS1,4,20
18/07/2019,Garretts LS1,4,28
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,24
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,27
18/07/2019,Garretts LS1,4,24
18/07/2019,Garretts LS1,4,24
18/07/2019,Garretts LS1,4,23
18/07/2019,Garretts LS1,4,25
18/07/2019,Garretts LS1,4,23
18/07/2019,Garretts LS1,4,24
18/07/2019,Garretts LS1,4,18
18/07/2019,Garretts LS1,4,25
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,19
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,27
18/07/2019,Garretts LS1,4,23
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,27
18/07/2019,Garretts LS1,4,26
18/07/2019,Garretts LS1,4,19
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,21
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,19
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,18
18/07/2019,Garretts LS1,4,24
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,26
18/07/2019,Garretts LS1,4,20
18/07/2019,Garretts LS1,4,26
18/07/2019,Garretts LS1,4,22
18/07/2019,Garretts LS1,4,19
18/07/2019,Garretts LS1,4,24
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,8
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,1
18/07/2019,RH38/40A,1,6
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,7
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,1
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,8
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,2
18/07/2019,RH38/40A,1,2
18/07/2019,RH38/40A,1,6
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,1
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,6
18/07/2019,RH38/40A,1,6
18/07/2019,RH38/40A,1,7
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,7
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,2
18/07/2019,RH38/40A,1,1
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,8
18/07/2019,RH38/40A,1,8
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,3
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,7
18/07/2019,RH38/40A,1,2
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,1,5
18/07/2019,RH38/40A,1,2
18/07/2019,RH38/40A,1,4
18/07/2019,RH38/40A,2,3
18/07/2019,RH38/40A,2,3
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,7
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,7
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,7
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,9
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,3
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,1
18/07/2019,RH38/40A,2,1
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,8
18/07/2019,RH38/40A,2,7
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,2
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,7
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,2
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,1
18/07/2019,RH38/40A,2,2
18/07/2019,RH38/40A,2,9
18/07/2019,RH38/40A,2,1
18/07/2019,RH38/40A,2,5
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,1
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,2
18/07/2019,RH38/40A,2,3
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,2
18/07/2019,RH38/40A,2,6
18/07/2019,RH38/40A,2,4
18/07/2019,RH38/40A,2,3
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,8
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,4
18/07/2019,RH38/40A,3,7
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,7
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,9
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,7
18/07/2019,RH38/40A,3,4
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,8
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,2
18/07/2019,RH38/40A,3,8
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,4
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,3,1
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,8
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,3,7
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,8
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,3,5
18/07/2019,RH38/40A,3,4
18/07/2019,RH38/40A,3,2
18/07/2019,RH38/40A,3,2
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,6
18/07/2019,RH38/40A,3,3
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,3
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,4
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,3
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,1
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,6
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,8
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,5
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,4,7
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,2
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,6
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,2
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,7
18/07/2019,RH38/40A,5,6
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,6
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,5
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,3
18/07/2019,RH38/40A,5,6
18/07/2019,RH38/40A,5,6
18/07/2019,RH38/40A,5,4
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,2
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,6
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,8
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,9
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,2
18/07/2019,RH38/40A,6,6
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,7
18/07/2019,RH38/40A,6,1
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,6
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,6
18/07/2019,RH38/40A,6,6
18/07/2019,RH38/40A,6,3
18/07/2019,RH38/40A,6,6
18/07/2019,RH38/40A,6,4
18/07/2019,RH38/40A,6,5
18/07/2019,RH38/40A,6,4
19/07/2019,Guyers 32,1,7
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,3
19/07/2019,Guyers 32,1,12
19/07/2019,Guyers 32,1,13
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,8
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,13
19/07/2019,Guyers 32,1,8
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,8
19/07/2019,Guyers 32,1,15
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,13
19/07/2019,Guyers 32,1,12
19/07/2019,Guyers 32,1,9
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,13
19/07/2019,Guyers 32,1,8
19/07/2019,Guyers 32,1,12
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,13
19/07/2019,Guyers 32,1,9
19/07/2019,Guyers 32,1,14
19/07/2019,Guyers 32,1,8
19/07/2019,Guyers 32,1,16
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,1,7
19/07/2019,Guyers 32,1,12
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,13
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,12
19/07/2019,Guyers 32,1,11
19/07/2019,Guyers 32,1,10
19/07/2019,Guyers 32,2,9
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,7
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,8
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,16
19/07/2019,Guyers 32,2,7
19/07/2019,Guyers 32,2,9
19/07/2019,Guyers 32,2,9
19/07/2019,Guyers 32,2,10
19/07/2019,Guyers 32,2,20
19/07/2019,Guyers 32,2,10
19/07/2019,Guyers 32,2,11
19/07/2019,Guyers 32,2,9
19/07/2019,Guyers 32,2,14
19/07/2019,Guyers 32,2,9
19/07/2019,Guyers 32,2,18
19/07/2019,Guyers 32,2,18
19/07/2019,Guyers 32,2,17
19/07/2019,Guyers 32,2,14
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,18
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,11
19/07/2019,Guyers 32,2,13
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,13
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,11
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,14
19/07/2019,Guyers 32,2,13
19/07/2019,Guyers 32,2,19
19/07/2019,Guyers 32,2,10
19/07/2019,Guyers 32,2,13
19/07/2019,Guyers 32,2,19
19/07/2019,Guyers 32,2,11
19/07/2019,Guyers 32,2,15
19/07/2019,Guyers 32,2,12
19/07/2019,Guyers 32,2,15
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,16
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,8
19/07/2019,Guyers 32,3,9
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,17
19/07/2019,Guyers 32,3,2
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,9
19/07/2019,Guyers 32,3,15
19/07/2019,Guyers 32,3,11
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,17
19/07/2019,Guyers 32,3,17
19/07/2019,Guyers 32,3,9
19/07/2019,Guyers 32,3,10
19/07/2019,Guyers 32,3,10
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,12
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,15
19/07/2019,Guyers 32,3,9
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,8
19/07/2019,Guyers 32,3,11
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,10
19/07/2019,Guyers 32,3,12
19/07/2019,Guyers 32,3,7
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,11
19/07/2019,Guyers 32,3,11
19/07/2019,Guyers 32,3,10
19/07/2019,Guyers 32,3,12
19/07/2019,Guyers 32,3,14
19/07/2019,Guyers 32,3,8
19/07/2019,Guyers 32,3,8
19/07/2019,Guyers 32,3,9
19/07/2019,Guyers 32,3,12
19/07/2019,Guyers 32,3,13
19/07/2019,Guyers 32,3,11
19/07/2019,Guyers 32,3,9
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,12
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,18
19/07/2019,Guyers 34,3,15
19/07/2019,Guyers 34,3,17
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,18
19/07/2019,Guyers 34,3,15
19/07/2019,Guyers 34,3,7
19/07/2019,Guyers 34,3,10
19/07/2019,Guyers 34,3,15
19/07/2019,Guyers 34,3,9
19/07/2019,Guyers 34,3,9
19/07/2019,Guyers 34,3,16
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,17
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,10
19/07/2019,Guyers 34,3,17
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,9
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,19
19/07/2019,Guyers 34,3,11
19/07/2019,Guyers 34,3,12
19/07/2019,Guyers 34,3,17
19/07/2019,Guyers 34,3,12
19/07/2019,Guyers 34,3,10
19/07/2019,Guyers 34,3,12
19/07/2019,Guyers 34,3,16
19/07/2019,Guyers 34,3,15
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,16
19/07/2019,Guyers 34,3,12
19/07/2019,Guyers 34,3,10
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,13
19/07/2019,Guyers 34,3,16
19/07/2019,Guyers 34,3,20
19/07/2019,Guyers 34,3,14
19/07/2019,Guyers 34,3,15
19/07/2019,Guyers 34,4,18
19/07/2019,Guyers 34,4,17
19/07/2019,Guyers 34,4,18
19/07/2019,Guyers 34,4,18
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,15
19/07/2019,Guyers 34,4,14
19/07/2019,Guyers 34,4,15
19/07/2019,Guyers 34,4,15
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,14
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,13
19/07/2019,Guyers 34,4,15
19/07/2019,Guyers 34,4,17
19/07/2019,Guyers 34,4,17
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,14
19/07/2019,Guyers 34,4,13
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,18
19/07/2019,Guyers 34,4,11
19/07/2019,Guyers 34,4,19
19/07/2019,Guyers 34,4,19
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,15
19/07/2019,Guyers 34,4,18
19/07/2019,Guyers 34,4,13
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,15
19/07/2019,Guyers 34,4,13
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,14
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,16
19/07/2019,Guyers 34,4,17
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,13
19/07/2019,Guyers 34,4,10
19/07/2019,Guyers 34,4,12
19/07/2019,Guyers 34,4,14
19/07/2019,Guyers 34,4,15
19/07/2019,Rosedene 25,1,16
19/07/2019,Rosedene 25,1,17
19/07/2019,Rosedene 25,1,14
19/07/2019,Rosedene 25,1,17
19/07/2019,Rosedene 25,1,15
19/07/2019,Rosedene 25,1,17
19/07/2019,Rosedene 25,1,19
19/07/2019,Rosedene 25,1,19
19/07/2019,Rosedene 25,1,17
19/07/2019,Rosedene 25,1,19
19/07/2019,Rosedene 25,1,22
19/07/2019,Rosedene 25,1,19
19/07/2019,Rosedene 25,1,17
19/07/2019,Rosedene 25,1,19
19/07/2019,Rosedene 25,1,19
19/07/2019,Rosedene 25,1,20
19/07/2019,Rosedene 25,1,13
19/07/2019,Rosedene 25,1,15
19/07/2019,Rosedene 25,1,20
